Data;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;Benzene;SO2
10/07/20 12:00;Bari - Kennedy;;26;;5.05;32.91;25.17;;87.12;;
10/07/20 13:00;Bari - Kennedy;;26;;3.53;21.34;15.92;;93.78;;
10/07/20 14:00;Bari - Kennedy;;26;;2.34;13.66;10.08;;99.52;;
10/07/20 15:00;Bari - Kennedy;;26;;4.26;17.80;11.27;;97.53;;
10/07/20 16:00;Bari - Kennedy;;26;;2.32;10.82;7.27;;101.44;;
10/07/20 17:00;Bari - Kennedy;;26;;1.87;14.78;11.91;;101.11;;
10/07/20 18:00;Bari - Kennedy;;26;;2.73;18.92;14.73;;92.76;;
10/07/20 19:00;Bari - Kennedy;;26;;2.09;25.91;22.70;;81.56;;
10/07/20 20:00;Bari - Kennedy;;26;;2.42;49.34;45.62;;57.55;;
10/07/20 21:00;Bari - Kennedy;;26;;2.24;67.43;63.99;;41.70;;
10/07/20 22:00;Bari - Kennedy;;26;;7.50;96.48;84.99;;14.92;;
10/07/20 23:00;Bari - Kennedy;;26;;2.39;44.58;40.93;;24.72;;
11/07/20 00:00;Bari - Kennedy;;26;;2.73;36.67;32.50;;23.90;;
11/07/20 01:00;Bari - Kennedy;;27;;4.37;39.64;32.94;;17.77;;
11/07/20 02:00;Bari - Kennedy;;27;;7.06;48.35;37.53;;22.16;;
11/07/20 03:00;Bari - Kennedy;;27;;1.80;32.75;30.00;;30.37;;
11/07/20 04:00;Bari - Kennedy;;27;;1.70;32.21;29.62;;28.98;;
11/07/20 05:00;Bari - Kennedy;;27;;1.68;26.47;23.88;;34.73;;
11/07/20 06:00;Bari - Kennedy;;27;;3.07;33.12;28.42;;35.78;;
11/07/20 07:00;Bari - Kennedy;;27;;6.93;47.26;36.63;;36.55;;
11/07/20 08:00;Bari - Kennedy;;27;;6.59;46.63;36.52;;57.07;;
11/07/20 09:00;Bari - Kennedy;;27;;4.53;37.70;30.77;;81.33;;
11/07/20 10:00;Bari - Kennedy;;27;;5.90;43.83;34.77;;80.96;;
11/07/20 11:00;Bari - Kennedy;;27;;4.47;36.97;30.10;;95.09;;
11/07/20 12:00;Bari - Kennedy;;27;;2.08;17.28;14.10;;111.97;;
11/07/20 13:00;Bari - Kennedy;;27;;1.90;13.84;10.92;;120.89;;
11/07/20 14:00;Bari - Kennedy;;27;;1.53;10.09;7.77;;129.34;;
11/07/20 15:00;Bari - Kennedy;;27;;1.17;7.34;5.56;;115.83;;
11/07/20 16:00;Bari - Kennedy;;27;;1.46;8.92;6.68;;108.56;;
11/07/20 17:00;Bari - Kennedy;;27;;1.33;9.38;7.34;;111.57;;
11/07/20 18:00;Bari - Kennedy;;27;;5.04;31.09;23.37;;95.90;;
11/07/20 19:00;Bari - Kennedy;;27;;3.44;21.21;15.94;;94.62;;
11/07/20 20:00;Bari - Kennedy;;27;;1.69;19.70;17.10;;87.11;;
11/07/20 21:00;Bari - Kennedy;;27;;1.40;30.11;27.97;;72.55;;
11/07/20 22:00;Bari - Kennedy;;27;;2.68;65.65;61.55;;34.73;;
11/07/20 23:00;Bari - Kennedy;;27;;3.49;65.66;60.31;;25.34;;
12/07/20 00:00;Bari - Kennedy;;27;;1.88;40.99;38.10;;26.97;;
12/07/20 01:00;Bari - Kennedy;;21;;2.51;45.02;41.18;;;;
12/07/20 02:00;Bari - Kennedy;;21;;;;;;13.54;;
12/07/20 03:00;Bari - Kennedy;;21;;2.02;35.74;32.65;;33.67;;
12/07/20 04:00;Bari - Kennedy;;21;;1.62;27.78;25.29;;39.58;;
12/07/20 05:00;Bari - Kennedy;;21;;1.50;29.44;27.15;;36.16;;
12/07/20 06:00;Bari - Kennedy;;21;;2.81;26.48;22.18;;45.24;;
12/07/20 07:00;Bari - Kennedy;;21;;1.77;12.52;9.82;;72.70;;
12/07/20 08:00;Bari - Kennedy;;21;;1.73;10.03;7.39;;87.85;;
12/07/20 09:00;Bari - Kennedy;;21;;1.61;8.92;6.44;;93.57;;
12/07/20 10:00;Bari - Kennedy;;21;;2.14;12.24;8.96;;91.74;;
12/07/20 11:00;Bari - Kennedy;;21;;2.67;14.13;10.04;;89.19;;
12/07/20 12:00;Bari - Kennedy;;21;;2.00;9.93;6.87;;82.45;;
12/07/20 13:00;Bari - Kennedy;;21;;1.57;8.05;5.63;;83.06;;
12/07/20 14:00;Bari - Kennedy;;21;;1.58;5.70;3.28;;84.33;;
12/07/20 15:00;Bari - Kennedy;;21;;1.32;4.66;2.63;;84.06;;
12/07/20 16:00;Bari - Kennedy;;21;;1.32;5.18;3.16;;86.16;;
12/07/20 17:00;Bari - Kennedy;;21;;1.23;5.43;3.54;;82.54;;
12/07/20 18:00;Bari - Kennedy;;21;;1.36;6.27;4.19;;85.09;;
12/07/20 19:00;Bari - Kennedy;;21;;1.25;7.58;5.67;;83.77;;
12/07/20 20:00;Bari - Kennedy;;21;;1.50;8.56;6.26;;81.34;;
12/07/20 21:00;Bari - Kennedy;;21;;0.98;6.63;5.12;;80.03;;
12/07/20 22:00;Bari - Kennedy;;21;;0.94;5.86;4.41;;77.80;;
12/07/20 23:00;Bari - Kennedy;;21;;1.47;11.22;8.97;;62.81;;
13/07/20 00:00;Bari - Kennedy;;21;;0.99;9.47;7.95;;67.74;;
13/07/20 01:00;Bari - Kennedy;;14;;1.23;7.03;5.16;;68.66;;
13/07/20 02:00;Bari - Kennedy;;14;;1.14;4.28;2.54;;72.07;;
13/07/20 03:00;Bari - Kennedy;;14;;1.03;3.29;1.70;;69.92;;
13/07/20 04:00;Bari - Kennedy;;14;;1.00;4.51;2.97;;67.72;;
13/07/20 05:00;Bari - Kennedy;;14;;1.23;6.77;4.89;;65.47;;
13/07/20 06:00;Bari - Kennedy;;14;;1.43;9.00;6.81;;63.42;;
13/07/20 07:00;Bari - Kennedy;;14;;2.03;14.04;10.92;;62.64;;
13/07/20 08:00;Bari - Kennedy;;14;;2.85;16.15;11.80;;65.41;;
13/07/20 09:00;Bari - Kennedy;;14;;2.88;14.96;10.54;;71.20;;
13/07/20 10:00;Bari - Kennedy;;14;;3.16;15.90;11.06;;75.43;;
13/07/20 11:00;Bari - Kennedy;;14;;2.16;12.47;9.14;;79.33;;
13/07/20 12:00;Bari - Kennedy;;14;;2.84;14.77;10.43;;82.19;;
13/07/20 13:00;Bari - Kennedy;;14;;3.50;15.28;9.92;;85.21;;
13/07/20 14:00;Bari - Kennedy;;14;;2.27;12.96;9.48;;89.71;;
13/07/20 15:00;Bari - Kennedy;;14;;2.10;12.52;9.30;;86.47;;
13/07/20 16:00;Bari - Kennedy;;14;;2.39;13.69;10.02;;87.94;;
13/07/20 17:00;Bari - Kennedy;;14;;2.85;18.17;13.80;;85.26;;
13/07/20 18:00;Bari - Kennedy;;14;;2.03;14.41;11.30;;83.76;;
13/07/20 19:00;Bari - Kennedy;;14;;2.07;18.06;14.89;;83.87;;
13/07/20 20:00;Bari - Kennedy;;14;;2.26;16.13;12.65;;85.67;;
13/07/20 21:00;Bari - Kennedy;;14;;1.52;11.54;9.20;;90.96;;
13/07/20 22:00;Bari - Kennedy;;14;;1.11;9.39;7.69;;89.10;;
13/07/20 23:00;Bari - Kennedy;;14;;1.21;8.62;6.77;;86.66;;
14/07/20 00:00;Bari - Kennedy;;14;;1.26;11.96;10.03;;72.56;;
14/07/20 01:00;Bari - Kennedy;;20;;1.10;15.10;13.42;;;;
14/07/20 02:00;Bari - Kennedy;;20;;;;;;66.67;;
14/07/20 03:00;Bari - Kennedy;;20;;1.23;11.07;9.19;;64.34;;
14/07/20 04:00;Bari - Kennedy;;20;;1.25;12.43;10.50;;64.31;;
14/07/20 05:00;Bari - Kennedy;;20;;1.14;20.26;18.53;;56.94;;
14/07/20 06:00;Bari - Kennedy;;20;;2.30;32.18;28.66;;47.70;;
14/07/20 07:00;Bari - Kennedy;;20;;5.06;40.96;33.20;;49.34;;
14/07/20 08:00;Bari - Kennedy;;20;;3.19;19.17;14.29;;71.43;;
14/07/20 09:00;Bari - Kennedy;;20;;2.33;12.86;9.30;;79.42;;
14/07/20 10:00;Bari - Kennedy;;20;;2.33;12.71;9.15;;83.02;;
14/07/20 11:00;Bari - Kennedy;;20;;2.41;13.71;10.02;;86.37;;
14/07/20 12:00;Bari - Kennedy;;20;;2.64;15.17;11.12;;85.69;;
14/07/20 13:00;Bari - Kennedy;;20;;3.08;16.75;12.02;;83.95;;
14/07/20 14:00;Bari - Kennedy;;20;;1.88;8.56;5.68;;91.48;;
14/07/20 15:00;Bari - Kennedy;;20;;1.94;8.89;5.91;;92.08;;
14/07/20 16:00;Bari - Kennedy;;20;;1.65;8.10;5.58;;93.26;;
14/07/20 17:00;Bari - Kennedy;;20;;1.87;8.79;5.92;;92.19;;
14/07/20 18:00;Bari - Kennedy;;20;;1.63;9.26;6.75;;91.48;;
14/07/20 19:00;Bari - Kennedy;;20;;1.46;11.20;8.96;;85.12;;
14/07/20 20:00;Bari - Kennedy;;20;;1.44;17.07;14.86;;79.38;;
14/07/20 21:00;Bari - Kennedy;;20;;1.25;22.27;20.34;;71.23;;
14/07/20 22:00;Bari - Kennedy;;20;;1.58;33.19;30.76;;57.73;;
14/07/20 23:00;Bari - Kennedy;;20;;2.05;50.61;47.47;;34.32;;
15/07/20 00:00;Bari - Kennedy;;20;;2.09;44.36;41.16;;29.54;;
15/07/20 01:00;Bari - Kennedy;;25;;1.60;27.11;24.65;;29.42;;
15/07/20 02:00;Bari - Kennedy;;25;;1.47;22.82;20.56;;27.11;;
15/07/20 03:00;Bari - Kennedy;;25;;1.15;13.99;12.23;;29.36;;
15/07/20 04:00;Bari - Kennedy;;25;;1.34;15.59;13.52;;28.54;;
15/07/20 05:00;Bari - Kennedy;;25;;2.72;30.73;26.56;;18.27;;
15/07/20 06:00;Bari - Kennedy;;25;;10.15;58.34;42.78;;13.51;;
15/07/20 07:00;Bari - Kennedy;;25;;9.61;53.68;38.95;;29.92;;
15/07/20 08:00;Bari - Kennedy;;25;;3.40;23.71;18.49;;64.74;;
15/07/20 09:00;Bari - Kennedy;;25;;3.08;20.51;15.78;;70.85;;
15/07/20 10:00;Bari - Kennedy;;25;;2.49;16.22;12.40;;84.97;;
15/07/20 11:00;Bari - Kennedy;;25;;1.92;12.45;9.51;;93.07;;
15/07/20 12:00;Bari - Kennedy;;25;;1.91;12.88;9.95;;97.74;;
15/07/20 13:00;Bari - Kennedy;;25;;2.06;13.96;10.81;;98.16;;
15/07/20 14:00;Bari - Kennedy;;25;;1.37;8.40;6.30;;108.17;;
15/07/20 15:00;Bari - Kennedy;;25;;1.68;7.87;5.30;;96.47;;
15/07/20 16:00;Bari - Kennedy;;25;;1.79;9.13;6.39;;89.65;;
15/07/20 17:00;Bari - Kennedy;;25;;1.98;12.18;9.17;;87.72;;
15/07/20 18:00;Bari - Kennedy;;25;;1.69;11.96;9.36;;88.74;;
15/07/20 19:00;Bari - Kennedy;;25;;1.59;17.86;15.42;;81.32;;
15/07/20 20:00;Bari - Kennedy;;25;;1.55;17.00;14.62;;80.23;;
15/07/20 21:00;Bari - Kennedy;;25;;1.86;21.64;18.79;;69.90;;
15/07/20 22:00;Bari - Kennedy;;25;;0.94;7.20;5.76;;91.64;;
15/07/20 23:00;Bari - Kennedy;;25;;1.46;12.40;10.18;;75.55;;
16/07/20 00:00;Bari - Kennedy;;25;;2.37;19.47;15.84;;57.87;;
16/07/20 01:00;Bari - Kennedy;;15;;2.33;19.33;15.75;;;;
16/07/20 02:00;Bari - Kennedy;;15;;;;;;36.22;;
16/07/20 03:00;Bari - Kennedy;;15;;2.89;16.36;11.93;;34.84;;
16/07/20 04:00;Bari - Kennedy;;15;;3.26;19.68;14.68;;26.45;;
16/07/20 05:00;Bari - Kennedy;;15;;6.53;40.07;30.06;;11.30;;
16/07/20 06:00;Bari - Kennedy;;15;;10.88;55.72;39.03;;11.96;;
16/07/20 07:00;Bari - Kennedy;;15;;14.26;67.55;45.66;;22.29;;
16/07/20 08:00;Bari - Kennedy;;15;;10.40;50.75;34.80;;48.37;;
16/07/20 09:00;Bari - Kennedy;;15;;8.04;34.18;21.85;;67.87;;
16/07/20 10:00;Bari - Kennedy;;15;;8.08;35.87;23.47;;73.38;;
16/07/20 11:00;Bari - Kennedy;;15;;6.08;31.70;22.38;;83.93;;
16/07/20 12:00;Bari - Kennedy;;15;;5.12;24.57;16.71;;91.96;;
16/07/20 13:00;Bari - Kennedy;;15;;5.63;27.33;18.70;;83.57;;
16/07/20 14:00;Bari - Kennedy;;15;;3.87;16.00;10.05;;86.53;;
16/07/20 15:00;Bari - Kennedy;;15;;3.03;11.98;7.33;;86.96;;
16/07/20 16:00;Bari - Kennedy;;15;;3.46;14.92;9.61;;82.91;;
16/07/20 17:00;Bari - Kennedy;;15;;3.97;16.70;10.63;;88.29;;
16/07/20 18:00;Bari - Kennedy;;15;;3.74;16.09;10.34;;94.60;;
16/07/20 19:00;Bari - Kennedy;;15;;5.17;25.40;17.48;;89.06;;
16/07/20 20:00;Bari - Kennedy;;15;;5.91;36.07;27.01;;73.61;;
16/07/20 21:00;Bari - Kennedy;;15;;5.54;48.70;40.22;;52.88;;
16/07/20 22:00;Bari - Kennedy;;15;;15.40;113.01;89.40;;11.65;;
16/07/20 23:00;Bari - Kennedy;;15;;8.13;74.52;62.05;;12.92;;
17/07/20 00:00;Bari - Kennedy;;15;;7.89;68.67;56.57;;7.82;;
17/07/20 01:00;Bari - Kennedy;;18;;11.94;77.51;59.21;;3.47;;
17/07/20 02:00;Bari - Kennedy;;18;;6.16;52.12;42.67;;11.60;;
17/07/20 03:00;Bari - Kennedy;;18;;4.09;31.80;25.52;;28.45;;
17/07/20 04:00;Bari - Kennedy;;18;;4.50;41.26;34.35;;18.73;;
17/07/20 05:00;Bari - Kennedy;;18;;5.55;50.45;41.94;;12.51;;
17/07/20 06:00;Bari - Kennedy;;18;;8.62;55.01;41.81;;14.51;;
17/07/20 07:00;Bari - Kennedy;;18;;17.69;82.72;55.60;;15.41;;
17/07/20 08:00;Bari - Kennedy;;18;;7.15;50.05;39.09;;50.02;;
17/07/20 09:00;Bari - Kennedy;;18;;6.05;38.28;29.00;;66.75;;
17/07/20 10:00;Bari - Kennedy;;18;;5.97;37.23;28.08;;76.50;;
17/07/20 11:00;Bari - Kennedy;;18;;3.19;18.38;13.49;;95.77;;
17/07/20 12:00;Bari - Kennedy;;18;;3.33;18.83;13.73;;98.35;;
17/07/20 13:00;Bari - Kennedy;;18;;2.46;14.66;10.90;;100.05;;
17/07/20 14:00;Bari - Kennedy;;18;;1.88;10.51;7.63;;102.92;;
17/07/20 15:00;Bari - Kennedy;;18;;2.03;10.94;7.82;;100.60;;
17/07/20 16:00;Bari - Kennedy;;18;;2.36;16.27;12.64;;106.49;;
17/07/20 17:00;Bari - Kennedy;;18;;2.43;20.10;16.37;;100.88;;
17/07/20 18:00;Bari - Kennedy;;18;;2.39;18.40;14.73;;95.45;;
17/07/20 19:00;Bari - Kennedy;;18;;2.55;17.63;13.72;;89.30;;
17/07/20 20:00;Bari - Kennedy;;18;;2.93;20.57;16.07;;74.85;;
17/07/20 21:00;Bari - Kennedy;;18;;2.91;21.70;17.25;;65.31;;
17/07/20 22:00;Bari - Kennedy;;18;;3.24;20.11;15.14;;58.00;;
17/07/20 23:00;Bari - Kennedy;;18;;2.39;14.27;10.60;;58.86;;
18/07/20 00:00;Bari - Kennedy;;18;;2.85;18.38;14.02;;57.29;;
18/07/20 01:00;Bari - Kennedy;;10;;2.49;16.50;12.68;;;;
18/07/20 02:00;Bari - Kennedy;;10;;;;;;55.59;;
18/07/20 03:00;Bari - Kennedy;;10;;2.54;14.45;10.56;;52.08;;
18/07/20 04:00;Bari - Kennedy;;10;;2.20;16.37;12.99;;55.30;;
18/07/20 05:00;Bari - Kennedy;;10;;2.39;18.65;14.99;;56.20;;
18/07/20 06:00;Bari - Kennedy;;10;;3.49;27.00;21.65;;48.27;;
18/07/20 07:00;Bari - Kennedy;;10;;4.28;22.99;16.43;;51.45;;
18/07/20 08:00;Bari - Kennedy;;10;;3.46;15.24;9.93;;62.76;;
18/07/20 09:00;Bari - Kennedy;;10;;3.18;13.09;8.21;;66.37;;
18/07/20 10:00;Bari - Kennedy;;10;;2.82;11.55;7.21;;70.34;;
18/07/20 11:00;Bari - Kennedy;;10;;3.35;14.31;9.19;;71.76;;
18/07/20 12:00;Bari - Kennedy;;10;;2.87;12.22;7.81;;74.24;;
18/07/20 13:00;Bari - Kennedy;;10;;2.56;10.22;6.30;;76.46;;
18/07/20 14:00;Bari - Kennedy;;10;;2.11;8.11;4.89;;82.37;;
18/07/20 15:00;Bari - Kennedy;;10;;2.23;9.02;5.60;;80.85;;
18/07/20 16:00;Bari - Kennedy;;10;;2.10;8.62;5.40;;81.45;;
18/07/20 17:00;Bari - Kennedy;;10;;2.49;11.32;7.52;;82.18;;
18/07/20 18:00;Bari - Kennedy;;10;;2.52;13.60;9.72;;79.24;;
18/07/20 19:00;Bari - Kennedy;;10;;3.15;20.53;15.69;;76.64;;
18/07/20 20:00;Bari - Kennedy;;10;;2.03;17.05;13.94;;73.81;;
18/07/20 21:00;Bari - Kennedy;;10;;1.99;16.11;13.07;;76.73;;
18/07/20 22:00;Bari - Kennedy;;10;;1.89;15.50;12.62;;73.37;;
18/07/20 23:00;Bari - Kennedy;;10;;1.90;16.05;13.14;;69.38;;
19/07/20 00:00;Bari - Kennedy;;10;;1.99;20.85;17.80;;58.82;;
19/07/20 01:00;Bari - Kennedy;;9;;1.80;12.03;9.26;;67.57;;
19/07/20 02:00;Bari - Kennedy;;9;;1.60;8.58;6.13;;67.66;;
19/07/20 03:00;Bari - Kennedy;;9;;1.60;9.55;7.10;;67.06;;
19/07/20 04:00;Bari - Kennedy;;9;;1.54;13.56;11.20;;63.03;;
19/07/20 05:00;Bari - Kennedy;;9;;1.63;13.34;10.83;;60.93;;
19/07/20 06:00;Bari - Kennedy;;9;;1.88;14.90;12.03;;59.64;;
19/07/20 07:00;Bari - Kennedy;;9;;1.66;8.60;6.07;;68.70;;
19/07/20 08:00;Bari - Kennedy;;9;;1.69;7.08;4.48;;73.86;;
19/07/20 09:00;Bari - Kennedy;;9;;1.89;7.26;4.35;;77.47;;
19/07/20 10:00;Bari - Kennedy;;9;;2.24;8.96;5.52;;78.40;;
19/07/20 11:00;Bari - Kennedy;;9;;1.92;7.41;4.47;;80.44;;
19/07/20 12:00;Bari - Kennedy;;9;;1.80;6.98;4.22;;81.88;;
19/07/20 13:00;Bari - Kennedy;;9;;1.94;8.32;5.34;;83.74;;
19/07/20 14:00;Bari - Kennedy;;9;;1.69;5.85;3.27;;85.59;;
19/07/20 15:00;Bari - Kennedy;;9;;1.37;5.61;3.50;;86.45;;
19/07/20 16:00;Bari - Kennedy;;9;;1.68;6.45;3.88;;85.58;;
19/07/20 17:00;Bari - Kennedy;;9;;1.54;7.60;5.24;;90.27;;
19/07/20 18:00;Bari - Kennedy;;9;;1.54;8.09;5.73;;90.29;;
19/07/20 19:00;Bari - Kennedy;;9;;2.08;11.01;7.81;;84.47;;
19/07/20 20:00;Bari - Kennedy;;9;;1.93;12.12;9.17;;80.26;;
19/07/20 21:00;Bari - Kennedy;;9;;2.12;19.50;16.26;;69.87;;
19/07/20 22:00;Bari - Kennedy;;9;;2.15;35.15;31.85;;53.89;;
19/07/20 23:00;Bari - Kennedy;;9;;4.11;70.93;64.63;;15.72;;
20/07/20 00:00;Bari - Kennedy;;9;;1.95;31.83;28.83;;34.21;;
20/07/20 01:00;Bari - Kennedy;;10;;1.52;21.32;19.01;;;;
20/07/20 02:00;Bari - Kennedy;;10;;;;;;43.06;;
20/07/20 03:00;Bari - Kennedy;;10;;1.55;11.81;9.43;;41.94;;
20/07/20 04:00;Bari - Kennedy;;10;;1.45;16.14;13.92;;37.35;;
20/07/20 05:00;Bari - Kennedy;;10;;1.60;28.83;26.39;;30.60;;
20/07/20 06:00;Bari - Kennedy;;10;;5.79;49.09;40.22;;22.01;;
20/07/20 07:00;Bari - Kennedy;;10;;7.98;49.31;37.07;;38.04;;
20/07/20 08:00;Bari - Kennedy;;10;;4.54;27.02;20.07;;64.03;;
20/07/20 09:00;Bari - Kennedy;;10;;4.69;24.61;17.41;;72.34;;
20/07/20 10:00;Bari - Kennedy;;10;;2.85;14.28;9.91;;80.92;;
20/07/20 11:00;Bari - Kennedy;;10;;3.22;16.81;11.87;;80.81;;
20/07/20 12:00;Bari - Kennedy;;10;;2.99;17.12;12.54;;83.52;;
20/07/20 13:00;Bari - Kennedy;;10;;3.31;17.31;12.24;;84.35;;
20/07/20 14:00;Bari - Kennedy;;10;;3.17;15.83;10.97;;86.85;;
20/07/20 15:00;Bari - Kennedy;;10;;2.38;15.66;12.02;;84.12;;
20/07/20 16:00;Bari - Kennedy;;10;;2.97;18.94;14.39;;85.77;;
20/07/20 17:00;Bari - Kennedy;;10;;3.40;26.30;21.10;;83.45;;
20/07/20 18:00;Bari - Kennedy;;10;;3.47;32.17;26.85;;79.04;;
20/07/20 19:00;Bari - Kennedy;;10;;2.50;22.77;18.93;;80.95;;
20/07/20 20:00;Bari - Kennedy;;10;;1.84;27.73;24.92;;69.29;;
20/07/20 21:00;Bari - Kennedy;;10;;1.81;45.55;42.77;;52.87;;
20/07/20 22:00;Bari - Kennedy;;10;;4.89;85.61;78.12;;13.69;;
20/07/20 23:00;Bari - Kennedy;;10;;2.03;48.48;45.36;;27.68;;
21/07/20 00:00;Bari - Kennedy;;10;;2.11;38.42;35.19;;27.01;;
21/07/20 01:00;Bari - Kennedy;;13;;6.72;37.04;26.73;;37.18;;
21/07/20 02:00;Bari - Kennedy;;13;;1.27;17.21;15.26;;50.16;;
21/07/20 03:00;Bari - Kennedy;;13;;1.22;13.61;11.75;;50.50;;
21/07/20 04:00;Bari - Kennedy;;13;;1.30;14.10;12.10;;50.52;;
21/07/20 05:00;Bari - Kennedy;;13;;1.47;24.49;22.23;;44.63;;
21/07/20 06:00;Bari - Kennedy;;13;;3.53;40.24;34.83;;34.62;;
21/07/20 07:00;Bari - Kennedy;;13;;14.20;71.48;49.71;;24.61;;
21/07/20 08:00;Bari - Kennedy;;13;;7.63;45.49;33.80;;56.18;;
21/07/20 09:00;Bari - Kennedy;;13;;2.79;16.77;12.50;;79.87;;
21/07/20 10:00;Bari - Kennedy;;13;;2.22;12.34;8.94;;84.54;;
21/07/20 11:00;Bari - Kennedy;;13;;2.46;12.76;8.98;;82.93;;
21/07/20 12:00;Bari - Kennedy;;13;;2.82;14.73;10.40;;84.85;;
21/07/20 13:00;Bari - Kennedy;;13;;12.90;37.45;17.67;;82.49;;
21/07/20 14:00;Bari - Kennedy;;13;;1.82;11.34;8.54;;87.17;;
21/07/20 15:00;Bari - Kennedy;;13;;1.69;10.27;7.67;;93.39;;
21/07/20 16:00;Bari - Kennedy;;13;;2.66;14.09;10.01;;90.82;;
21/07/20 17:00;Bari - Kennedy;;13;;5.64;29.17;20.53;;82.01;;
21/07/20 18:00;Bari - Kennedy;;13;;2.98;23.53;18.97;;82.61;;
21/07/20 19:00;Bari - Kennedy;;13;;2.05;23.89;20.73;;75.82;;
21/07/20 20:00;Bari - Kennedy;;13;;2.41;34.18;30.50;;61.52;;
21/07/20 21:00;Bari - Kennedy;;13;;3.02;55.50;50.81;;39.20;;
21/07/20 22:00;Bari - Kennedy;;13;;10.77;86.21;69.69;;19.51;;
21/07/20 23:00;Bari - Kennedy;;13;;8.16;84.41;71.91;;7.82;;
22/07/20 00:00;Bari - Kennedy;;13;;1.68;38.13;35.55;;30.20;;
22/07/20 01:00;Bari - Kennedy;;18;;1.34;24.02;21.97;;;;
22/07/20 02:00;Bari - Kennedy;;18;;;;;;64.87;;
22/07/20 03:00;Bari - Kennedy;;18;;1.09;8.75;7.08;;79.54;;
22/07/20 04:00;Bari - Kennedy;;18;;1.33;13.45;11.42;;73.82;;
22/07/20 05:00;Bari - Kennedy;;18;;3.37;42.69;37.49;;40.84;;
22/07/20 06:00;Bari - Kennedy;;18;;21.30;110.56;77.90;;8.42;;
22/07/20 07:00;Bari - Kennedy;;18;;18.11;97.62;69.87;;34.28;;
22/07/20 08:00;Bari - Kennedy;;18;;3.96;34.91;28.85;;91.88;;
22/07/20 09:00;Bari - Kennedy;;18;;2.13;18.00;14.73;;115.72;;
22/07/20 10:00;Bari - Kennedy;;18;;1.90;15.15;12.23;;123.89;;
22/07/20 11:00;Bari - Kennedy;;18;;1.97;17.37;14.35;;123.62;;
22/07/20 12:00;Bari - Kennedy;;18;;2.75;21.41;17.19;;120.98;;
22/07/20 13:00;Bari - Kennedy;;18;;4.41;27.84;21.13;;119.12;;
22/07/20 14:00;Bari - Kennedy;;18;;2.01;17.20;14.11;;125.29;;
22/07/20 15:00;Bari - Kennedy;;18;;1.91;16.57;13.64;;121.84;;
22/07/20 16:00;Bari - Kennedy;;18;;2.66;25.28;21.20;;109.88;;
22/07/20 17:00;Bari - Kennedy;;18;;2.30;24.06;20.53;;107.10;;
22/07/20 18:00;Bari - Kennedy;;18;;2.02;25.19;22.09;;106.08;;
22/07/20 19:00;Bari - Kennedy;;18;;1.64;29.20;26.69;;104.66;;
22/07/20 20:00;Bari - Kennedy;;18;;2.19;40.31;36.95;;92.76;;
22/07/20 21:00;Bari - Kennedy;;18;;1.52;76.44;74.10;;55.74;;
22/07/20 22:00;Bari - Kennedy;;18;;2.82;94.30;89.98;;25.12;;
22/07/20 23:00;Bari - Kennedy;;18;;2.21;60.18;56.79;;32.31;;
23/07/20 00:00;Bari - Kennedy;;18;;2.18;51.60;48.26;;26.44;;
23/07/20 01:00;Bari - Kennedy;;21;;1.38;25.06;22.95;;44.45;;
23/07/20 02:00;Bari - Kennedy;;21;;1.18;15.96;14.16;;55.19;;
23/07/20 03:00;Bari - Kennedy;;21;;1.16;14.11;12.32;;57.19;;
23/07/20 04:00;Bari - Kennedy;;21;;1.04;12.16;10.57;;64.14;;
23/07/20 05:00;Bari - Kennedy;;21;;1.25;21.43;19.51;;55.84;;
23/07/20 06:00;Bari - Kennedy;;21;;2.38;33.29;29.62;;47.89;;
23/07/20 07:00;Bari - Kennedy;;21;;12.67;82.76;63.34;;29.15;;
23/07/20 08:00;Bari - Kennedy;;21;;12.45;77.52;58.43;;51.21;;
23/07/20 09:00;Bari - Kennedy;;21;;5.13;40.26;32.38;;83.00;;
23/07/20 10:00;Bari - Kennedy;;21;;4.74;39.85;32.59;;90.41;;
23/07/20 11:00;Bari - Kennedy;;21;;4.20;35.54;29.11;;99.20;;
23/07/20 12:00;Bari - Kennedy;;21;;4.21;33.52;27.06;;97.70;;
23/07/20 13:00;Bari - Kennedy;;21;;2.37;19.16;15.53;;116.15;;
23/07/20 14:00;Bari - Kennedy;;21;;2.91;26.28;21.82;;111.75;;
23/07/20 15:00;Bari - Kennedy;;21;;3.43;29.40;24.14;;115.10;;
23/07/20 16:00;Bari - Kennedy;;21;;2.40;20.10;16.43;;118.73;;
23/07/20 17:00;Bari - Kennedy;;21;;2.72;24.73;20.55;;103.89;;
23/07/20 18:00;Bari - Kennedy;;21;;2.35;21.94;18.33;;101.63;;
23/07/20 19:00;Bari - Kennedy;;21;;2.23;31.13;27.72;;91.69;;
23/07/20 20:00;Bari - Kennedy;;21;;2.16;34.65;31.36;;80.43;;
23/07/20 21:00;Bari - Kennedy;;21;;1.90;21.72;18.79;;83.62;;
23/07/20 22:00;Bari - Kennedy;;21;;1.94;12.97;9.99;;89.99;;
23/07/20 23:00;Bari - Kennedy;;21;;1.81;14.29;11.51;;90.63;;
24/07/20 00:00;Bari - Kennedy;;21;;1.57;21.98;19.59;;75.72;;
24/07/20 01:00;Bari - Kennedy;;24;;1.60;19.80;17.35;;66.81;;
