ts;station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
11/06/2020 23:00;Arnesano - Riesci;;9.60;;;;;;64.15;;
12/06/2020 00:00;Arnesano - Riesci;;9.60;;;;;;59.45;;
12/06/2020 01:00;Arnesano - Riesci;;10.30;;;;;;52.38;;
12/06/2020 02:00;Arnesano - Riesci;;10.30;;;;;;;;
12/06/2020 03:00;Arnesano - Riesci;;10.30;;;;;;40.92;;
12/06/2020 04:00;Arnesano - Riesci;;10.30;;;;;;41.61;;
12/06/2020 05:00;Arnesano - Riesci;;10.30;;;;;;34.04;;
12/06/2020 06:00;Arnesano - Riesci;;10.30;;;;;;24.74;;
12/06/2020 07:00;Arnesano - Riesci;;10.30;;;;;;56.32;;
12/06/2020 08:00;Arnesano - Riesci;;10.30;;;;;;78.10;;
12/06/2020 09:00;Arnesano - Riesci;;10.30;;;;;;87.09;;
12/06/2020 10:00;Arnesano - Riesci;;10.30;;;;;;99.33;;
12/06/2020 11:00;Arnesano - Riesci;;10.30;;;;;;103.45;;
12/06/2020 12:00;Arnesano - Riesci;;10.30;;;;;;105.60;;
12/06/2020 13:00;Arnesano - Riesci;;10.30;;;;;;105.31;;
12/06/2020 14:00;Arnesano - Riesci;;10.30;;;;;;103.65;;
12/06/2020 15:00;Arnesano - Riesci;;10.30;;;;;;104.25;;
12/06/2020 16:00;Arnesano - Riesci;;10.30;;;;;;103.61;;
12/06/2020 17:00;Arnesano - Riesci;;10.30;;;;;;105.46;;
12/06/2020 18:00;Arnesano - Riesci;;10.30;;;;;;101.38;;
12/06/2020 19:00;Arnesano - Riesci;;10.30;;;;;;100.70;;
12/06/2020 20:00;Arnesano - Riesci;;10.30;;;;;;91.86;;
12/06/2020 21:00;Arnesano - Riesci;;10.30;;;;;;80.16;;
12/06/2020 22:00;Arnesano - Riesci;;10.30;;;;;;64.46;;
12/06/2020 23:00;Arnesano - Riesci;;10.30;;;;;;68.88;;
13/06/2020 00:00;Arnesano - Riesci;;10.30;;;;;;54.13;;
13/06/2020 01:00;Arnesano - Riesci;;7.70;;;;;;31.04;;
13/06/2020 02:00;Arnesano - Riesci;;7.70;;;;;;20.89;;
13/06/2020 03:00;Arnesano - Riesci;;7.70;;;;;;9.01;;
13/06/2020 04:00;Arnesano - Riesci;;7.70;;;;;;10.94;;
13/06/2020 05:00;Arnesano - Riesci;;7.70;;;;;;15.13;;
13/06/2020 06:00;Arnesano - Riesci;;7.70;;;;;;11.00;;
13/06/2020 07:00;Arnesano - Riesci;;7.70;;;;;;32.82;;
13/06/2020 08:00;Arnesano - Riesci;;7.70;;;;;;84.06;;
13/06/2020 09:00;Arnesano - Riesci;;7.70;;;;;;94.46;;
13/06/2020 10:00;Arnesano - Riesci;;7.70;;;;;;106.24;;
13/06/2020 11:00;Arnesano - Riesci;;7.70;;;;;;107.72;;
13/06/2020 12:00;Arnesano - Riesci;;7.70;;;;;;109.45;;
13/06/2020 13:00;Arnesano - Riesci;;7.70;;;;;;111.83;;
13/06/2020 14:00;Arnesano - Riesci;;7.70;;;;;;105.84;;
13/06/2020 15:00;Arnesano - Riesci;;7.70;;;;;;105.79;;
13/06/2020 16:00;Arnesano - Riesci;;7.70;;;;;;108.14;;
13/06/2020 17:00;Arnesano - Riesci;;7.70;;;;;;105.41;;
13/06/2020 18:00;Arnesano - Riesci;;7.70;;;;;;104.05;;
13/06/2020 19:00;Arnesano - Riesci;;7.70;;;;;;101.07;;
13/06/2020 20:00;Arnesano - Riesci;;7.70;;;;;;100.19;;
13/06/2020 21:00;Arnesano - Riesci;;7.70;;;;;;92.85;;
13/06/2020 22:00;Arnesano - Riesci;;7.70;;;;;;83.58;;
13/06/2020 23:00;Arnesano - Riesci;;7.70;;;;;;64.08;;
14/06/2020 00:00;Arnesano - Riesci;;7.70;;;;;;49.40;;
14/06/2020 01:00;Arnesano - Riesci;;11.10;;;;;;39.80;;
14/06/2020 02:00;Arnesano - Riesci;;11.10;;;;;;;;
14/06/2020 03:00;Arnesano - Riesci;;11.10;;;;;;25.72;;
14/06/2020 04:00;Arnesano - Riesci;;11.10;;;;;;24.76;;
14/06/2020 05:00;Arnesano - Riesci;;11.10;;;;;;22.60;;
14/06/2020 06:00;Arnesano - Riesci;;11.10;;;;;;30.98;;
14/06/2020 07:00;Arnesano - Riesci;;11.10;;;;;;56.96;;
14/06/2020 08:00;Arnesano - Riesci;;11.10;;;;;;73.96;;
14/06/2020 09:00;Arnesano - Riesci;;11.10;;;;;;92.25;;
14/06/2020 10:00;Arnesano - Riesci;;11.10;;;;;;97.48;;
14/06/2020 11:00;Arnesano - Riesci;;11.10;;;;;;109.65;;
14/06/2020 12:00;Arnesano - Riesci;;11.10;;;;;;113.46;;
14/06/2020 13:00;Arnesano - Riesci;;11.10;;;;;;110.28;;
14/06/2020 14:00;Arnesano - Riesci;;11.10;;;;;;111.11;;
14/06/2020 15:00;Arnesano - Riesci;;11.10;;;;;;107.61;;
14/06/2020 16:00;Arnesano - Riesci;;11.10;;;;;;108.82;;
14/06/2020 17:00;Arnesano - Riesci;;11.10;;;;;;105.14;;
14/06/2020 18:00;Arnesano - Riesci;;11.10;;;;;;103.09;;
14/06/2020 19:00;Arnesano - Riesci;;11.10;;;;;;91.74;;
14/06/2020 20:00;Arnesano - Riesci;;11.10;;;;;;77.16;;
14/06/2020 21:00;Arnesano - Riesci;;11.10;;;;;;75.27;;
14/06/2020 22:00;Arnesano - Riesci;;11.10;;;;;;79.83;;
14/06/2020 23:00;Arnesano - Riesci;;11.10;;;;;;71.04;;
15/06/2020 00:00;Arnesano - Riesci;;11.10;;;;;;64.49;;
15/06/2020 01:00;Arnesano - Riesci;;8.10;;;;;;61.10;;
15/06/2020 02:00;Arnesano - Riesci;;8.10;;;;;;64.62;;
15/06/2020 03:00;Arnesano - Riesci;;8.10;;;;;;66.55;;
15/06/2020 04:00;Arnesano - Riesci;;8.10;;;;;;59.40;;
15/06/2020 05:00;Arnesano - Riesci;;8.10;;;;;;55.93;;
15/06/2020 06:00;Arnesano - Riesci;;8.10;;;;;;55.48;;
15/06/2020 07:00;Arnesano - Riesci;;8.10;;;;;;63.01;;
15/06/2020 08:00;Arnesano - Riesci;;8.10;;;;;;75.27;;
15/06/2020 09:00;Arnesano - Riesci;;8.10;;;;;;82.20;;
15/06/2020 10:00;Arnesano - Riesci;;8.10;;;;;;87.23;;
15/06/2020 11:00;Arnesano - Riesci;;8.10;;;;;;91.20;;
15/06/2020 12:00;Arnesano - Riesci;;8.10;;;;;;92.86;;
15/06/2020 13:00;Arnesano - Riesci;;8.10;;;;;;81.95;;
15/06/2020 14:00;Arnesano - Riesci;;8.10;;;;;;77.84;;
15/06/2020 15:00;Arnesano - Riesci;;8.10;;;;;;87.70;;
15/06/2020 16:00;Arnesano - Riesci;;8.10;;;;;;73.81;;
15/06/2020 17:00;Arnesano - Riesci;;8.10;;;;;;65.44;;
15/06/2020 18:00;Arnesano - Riesci;;8.10;;;;;;68.70;;
15/06/2020 19:00;Arnesano - Riesci;;8.10;;;;;;69.96;;
15/06/2020 20:00;Arnesano - Riesci;;8.10;;;;;;74.67;;
15/06/2020 21:00;Arnesano - Riesci;;8.10;;;;;;70.88;;
15/06/2020 22:00;Arnesano - Riesci;;8.10;;;;;;56.79;;
15/06/2020 23:00;Arnesano - Riesci;;8.10;;;;;;47.63;;
16/06/2020 00:00;Arnesano - Riesci;;8.10;;;;;;41.53;;
16/06/2020 01:00;Arnesano - Riesci;;5.30;;;;;;33.58;;
16/06/2020 02:00;Arnesano - Riesci;;5.30;;;;;;;;
16/06/2020 03:00;Arnesano - Riesci;;5.30;;;;;;33.18;;
16/06/2020 04:00;Arnesano - Riesci;;5.30;;;;;;25.02;;
16/06/2020 05:00;Arnesano - Riesci;;5.30;;;;;;23.80;;
16/06/2020 06:00;Arnesano - Riesci;;5.30;;;;;;21.12;;
16/06/2020 07:00;Arnesano - Riesci;;5.30;;;;;;24.84;;
16/06/2020 08:00;Arnesano - Riesci;;5.30;;;;;;53.25;;
16/06/2020 09:00;Arnesano - Riesci;;5.30;;;;;;70.07;;
16/06/2020 10:00;Arnesano - Riesci;;5.30;;;;;;84.70;;
16/06/2020 11:00;Arnesano - Riesci;;5.30;;;;;;92.36;;
16/06/2020 12:00;Arnesano - Riesci;;5.30;;;;;;96.53;;
16/06/2020 13:00;Arnesano - Riesci;;5.30;;;;;;92.59;;
16/06/2020 14:00;Arnesano - Riesci;;5.30;;;;;;81.16;;
16/06/2020 15:00;Arnesano - Riesci;;5.30;;;;;;72.78;;
16/06/2020 16:00;Arnesano - Riesci;;5.30;;;;;;67.93;;
16/06/2020 17:00;Arnesano - Riesci;;5.30;;;;;;63.19;;
16/06/2020 18:00;Arnesano - Riesci;;5.30;;;;;;59.31;;
16/06/2020 19:00;Arnesano - Riesci;;5.30;;;;;;50.60;;
16/06/2020 20:00;Arnesano - Riesci;;5.30;;;;;;47.95;;
16/06/2020 21:00;Arnesano - Riesci;;5.30;;;;;;43.97;;
16/06/2020 22:00;Arnesano - Riesci;;5.30;;;;;;34.06;;
16/06/2020 23:00;Arnesano - Riesci;;5.30;;;;;;33.28;;
17/06/2020 00:00;Arnesano - Riesci;;5.30;;;;;;35.38;;
17/06/2020 01:00;Arnesano - Riesci;;8.50;;;;;;36.52;;
17/06/2020 02:00;Arnesano - Riesci;;8.50;;;;;;27.38;;
17/06/2020 03:00;Arnesano - Riesci;;8.50;;;;;;27.05;;
17/06/2020 04:00;Arnesano - Riesci;;8.50;;;;;;27.74;;
17/06/2020 05:00;Arnesano - Riesci;;8.50;;;;;;24.59;;
17/06/2020 06:00;Arnesano - Riesci;;8.50;;;;;;21.61;;
17/06/2020 07:00;Arnesano - Riesci;;8.50;;;;;;35.65;;
17/06/2020 08:00;Arnesano - Riesci;;8.50;;;;;;48.46;;
17/06/2020 09:00;Arnesano - Riesci;;8.50;;;;;;72.80;;
17/06/2020 10:00;Arnesano - Riesci;;8.50;;;;;;83.29;;
17/06/2020 11:00;Arnesano - Riesci;;8.50;;;;;;87.46;;
17/06/2020 12:00;Arnesano - Riesci;;8.50;;;;;;93.72;;
17/06/2020 13:00;Arnesano - Riesci;;8.50;;;;;;89.31;;
17/06/2020 14:00;Arnesano - Riesci;;8.50;;;;;;63.50;;
17/06/2020 15:00;Arnesano - Riesci;;8.50;;;;;;54.23;;
17/06/2020 16:00;Arnesano - Riesci;;8.50;;;;;;51.00;;
17/06/2020 17:00;Arnesano - Riesci;;8.50;;;;;;52.89;;
17/06/2020 18:00;Arnesano - Riesci;;8.50;;;;;;65.78;;
17/06/2020 19:00;Arnesano - Riesci;;8.50;;;;;;54.12;;
17/06/2020 20:00;Arnesano - Riesci;;8.50;;;;;;37.81;;
17/06/2020 21:00;Arnesano - Riesci;;8.50;;;;;;43.55;;
17/06/2020 22:00;Arnesano - Riesci;;8.50;;;;;;45.42;;
17/06/2020 23:00;Arnesano - Riesci;;8.50;;;;;;53.50;;
18/06/2020 00:00;Arnesano - Riesci;;8.50;;;;;;45.07;;
18/06/2020 01:00;Arnesano - Riesci;;11.00;;;;;;36.41;;
18/06/2020 02:00;Arnesano - Riesci;;11.00;;;;;;;;
18/06/2020 03:00;Arnesano - Riesci;;11.00;;;;;;30.58;;
18/06/2020 04:00;Arnesano - Riesci;;11.00;;;;;;18.67;;
18/06/2020 05:00;Arnesano - Riesci;;11.00;;;;;;35.28;;
18/06/2020 06:00;Arnesano - Riesci;;11.00;;;;;;31.13;;
18/06/2020 07:00;Arnesano - Riesci;;11.00;;;;;;48.61;;
18/06/2020 08:00;Arnesano - Riesci;;11.00;;;;;;63.14;;
18/06/2020 09:00;Arnesano - Riesci;;11.00;;;;;;73.46;;
18/06/2020 10:00;Arnesano - Riesci;;11.00;;;;;;77.59;;
18/06/2020 11:00;Arnesano - Riesci;;11.00;;;;;;87.25;;
18/06/2020 12:00;Arnesano - Riesci;;11.00;;;;;;90.42;;
18/06/2020 13:00;Arnesano - Riesci;;11.00;;;;;;89.47;;
18/06/2020 14:00;Arnesano - Riesci;;11.00;;;;;;89.06;;
18/06/2020 15:00;Arnesano - Riesci;;11.00;;;;;;86.62;;
18/06/2020 16:00;Arnesano - Riesci;;11.00;;;;;;95.75;;
18/06/2020 17:00;Arnesano - Riesci;;11.00;;;;;;92.38;;
18/06/2020 18:00;Arnesano - Riesci;;11.00;;;;;;93.03;;
18/06/2020 19:00;Arnesano - Riesci;;11.00;;;;;;86.01;;
18/06/2020 20:00;Arnesano - Riesci;;11.00;;;;;;63.48;;
18/06/2020 21:00;Arnesano - Riesci;;11.00;;;;;;41.76;;
18/06/2020 22:00;Arnesano - Riesci;;11.00;;;;;;40.57;;
18/06/2020 23:00;Arnesano - Riesci;;11.00;;;;;;16.80;;
19/06/2020 00:00;Arnesano - Riesci;;11.00;;;;;;11.53;;
19/06/2020 01:00;Arnesano - Riesci;;;;;;;;6.86;;
19/06/2020 02:00;Arnesano - Riesci;;;;;;;;3.52;;
19/06/2020 03:00;Arnesano - Riesci;;;;;;;;4.15;;
19/06/2020 04:00;Arnesano - Riesci;;;;;;;;10.69;;
19/06/2020 05:00;Arnesano - Riesci;;;;;;;;13.89;;
19/06/2020 06:00;Arnesano - Riesci;;;;;;;;6.14;;
19/06/2020 07:00;Arnesano - Riesci;;;;;;;;20.49;;
19/06/2020 08:00;Arnesano - Riesci;;;;;;;;41.84;;
19/06/2020 09:00;Arnesano - Riesci;;;;;;;;70.16;;
19/06/2020 10:00;Arnesano - Riesci;;;;;;;;86.68;;
19/06/2020 11:00;Arnesano - Riesci;;;;;;;;98.86;;
19/06/2020 12:00;Arnesano - Riesci;;;;;;;;111.64;;
19/06/2020 13:00;Arnesano - Riesci;;;;;;;;109.50;;
19/06/2020 14:00;Arnesano - Riesci;;;;;;;;111.70;;
19/06/2020 15:00;Arnesano - Riesci;;;;;;;;86.34;;
19/06/2020 16:00;Arnesano - Riesci;;;;;;;;94.37;;
19/06/2020 17:00;Arnesano - Riesci;;;;;;;;93.60;;
19/06/2020 18:00;Arnesano - Riesci;;;;;;;;87.43;;
19/06/2020 19:00;Arnesano - Riesci;;;;;;;;90.13;;
19/06/2020 20:00;Arnesano - Riesci;;;;;;;;68.98;;
19/06/2020 21:00;Arnesano - Riesci;;;;;;;;65.32;;
19/06/2020 22:00;Arnesano - Riesci;;;;;;;;59.30;;
19/06/2020 23:00;Arnesano - Riesci;;;;;;;;50.04;;
20/06/2020 00:00;Arnesano - Riesci;;;;;;;;33.13;;
20/06/2020 01:00;Arnesano - Riesci;;;;;;;;26.54;;
20/06/2020 02:00;Arnesano - Riesci;;;;;;;;;;
20/06/2020 03:00;Arnesano - Riesci;;;;;;;;12.97;;
20/06/2020 04:00;Arnesano - Riesci;;;;;;;;12.95;;
20/06/2020 05:00;Arnesano - Riesci;;;;;;;;9.63;;
20/06/2020 06:00;Arnesano - Riesci;;;;;;;;8.16;;
20/06/2020 07:00;Arnesano - Riesci;;;;;;;;23.87;;
20/06/2020 08:00;Arnesano - Riesci;;;;;;;;41.14;;
20/06/2020 09:00;Arnesano - Riesci;;;;;;;;55.85;;
20/06/2020 10:00;Arnesano - Riesci;;;;;;;;73.95;;
20/06/2020 11:00;Arnesano - Riesci;;;;;;;;97.23;;
20/06/2020 12:00;Arnesano - Riesci;;;;;;;;106.15;;
20/06/2020 13:00;Arnesano - Riesci;;;;;;;;113.85;;
20/06/2020 14:00;Arnesano - Riesci;;;;;;;;113.03;;
20/06/2020 15:00;Arnesano - Riesci;;;;;;;;115.65;;
20/06/2020 16:00;Arnesano - Riesci;;;;;;;;109.31;;
20/06/2020 17:00;Arnesano - Riesci;;;;;;;;105.06;;
20/06/2020 18:00;Arnesano - Riesci;;;;;;;;91.87;;
20/06/2020 19:00;Arnesano - Riesci;;;;;;;;94.12;;
20/06/2020 20:00;Arnesano - Riesci;;;;;;;;98.62;;
20/06/2020 21:00;Arnesano - Riesci;;;;;;;;105.08;;
20/06/2020 22:00;Arnesano - Riesci;;;;;;;;92.82;;
20/06/2020 23:00;Arnesano - Riesci;;;;;;;;89.00;;
21/06/2020 00:00;Arnesano - Riesci;;;;;;;;74.98;;
21/06/2020 01:00;Arnesano - Riesci;;;;;;;;80.45;;
21/06/2020 02:00;Arnesano - Riesci;;;;;;;;97.84;;
21/06/2020 03:00;Arnesano - Riesci;;;;;;;;91.84;;
21/06/2020 04:00;Arnesano - Riesci;;;;;;;;84.40;;
21/06/2020 05:00;Arnesano - Riesci;;;;;;;;76.25;;
21/06/2020 06:00;Arnesano - Riesci;;;;;;;;77.65;;
21/06/2020 07:00;Arnesano - Riesci;;;;;;;;79.76;;
21/06/2020 08:00;Arnesano - Riesci;;;;;;;;87.89;;
21/06/2020 09:00;Arnesano - Riesci;;;;;;;;93.53;;
21/06/2020 10:00;Arnesano - Riesci;;;;;;;;97.86;;
21/06/2020 11:00;Arnesano - Riesci;;;;;;;;100.69;;
21/06/2020 12:00;Arnesano - Riesci;;;;;;;;103.65;;
21/06/2020 13:00;Arnesano - Riesci;;;;;;;;103.12;;
21/06/2020 14:00;Arnesano - Riesci;;;;;;;;99.18;;
21/06/2020 15:00;Arnesano - Riesci;;;;;;;;100.65;;
21/06/2020 16:00;Arnesano - Riesci;;;;;;;;101.58;;
21/06/2020 17:00;Arnesano - Riesci;;;;;;;;102.42;;
21/06/2020 18:00;Arnesano - Riesci;;;;;;;;102.25;;
21/06/2020 19:00;Arnesano - Riesci;;;;;;;;102.94;;
21/06/2020 20:00;Arnesano - Riesci;;;;;;;;97.56;;
21/06/2020 21:00;Arnesano - Riesci;;;;;;;;93.58;;
21/06/2020 22:00;Arnesano - Riesci;;;;;;;;90.41;;
21/06/2020 23:00;Arnesano - Riesci;;;;;;;;82.23;;
22/06/2020 00:00;Arnesano - Riesci;;;;;;;;75.25;;
22/06/2020 01:00;Arnesano - Riesci;;;;;;;;67.46;;
22/06/2020 02:00;Arnesano - Riesci;;;;;;;;;;
22/06/2020 03:00;Arnesano - Riesci;;;;;;;;65.20;;
22/06/2020 04:00;Arnesano - Riesci;;;;;;;;69.97;;
22/06/2020 05:00;Arnesano - Riesci;;;;;;;;67.92;;
22/06/2020 06:00;Arnesano - Riesci;;;;;;;;63.78;;
22/06/2020 07:00;Arnesano - Riesci;;;;;;;;67.10;;
22/06/2020 08:00;Arnesano - Riesci;;;;;;;;70.52;;
22/06/2020 09:00;Arnesano - Riesci;;;;;;;;75.47;;
22/06/2020 10:00;Arnesano - Riesci;;;;;;;;80.14;;
22/06/2020 11:00;Arnesano - Riesci;;;;;;;;82.16;;
22/06/2020 12:00;Arnesano - Riesci;;;;;;;;79.74;;
22/06/2020 13:00;Arnesano - Riesci;;;;;;;;76.28;;
22/06/2020 14:00;Arnesano - Riesci;;;;;;;;75.16;;
22/06/2020 15:00;Arnesano - Riesci;;;;;;;;68.94;;
22/06/2020 16:00;Arnesano - Riesci;;;;;;;;73.15;;
22/06/2020 17:00;Arnesano - Riesci;;;;;;;;80.95;;
22/06/2020 18:00;Arnesano - Riesci;;;;;;;;85.85;;
22/06/2020 19:00;Arnesano - Riesci;;;;;;;;88.34;;
22/06/2020 20:00;Arnesano - Riesci;;;;;;;;88.27;;
22/06/2020 21:00;Arnesano - Riesci;;;;;;;;83.27;;
22/06/2020 22:00;Arnesano - Riesci;;;;;;;;75.55;;
22/06/2020 23:00;Arnesano - Riesci;;;;;;;;72.06;;
23/06/2020 00:00;Arnesano - Riesci;;;;;;;;66.99;;
23/06/2020 01:00;Arnesano - Riesci;;12.70;;;;;;73.65;;
23/06/2020 02:00;Arnesano - Riesci;;12.70;;;;;;75.52;;
23/06/2020 03:00;Arnesano - Riesci;;12.70;;;;;;74.07;;
23/06/2020 04:00;Arnesano - Riesci;;12.70;;;;;;72.82;;
23/06/2020 05:00;Arnesano - Riesci;;12.70;;;;;;71.49;;
23/06/2020 06:00;Arnesano - Riesci;;12.70;;;;;;70.06;;
23/06/2020 07:00;Arnesano - Riesci;;12.70;;;;;;73.73;;
23/06/2020 08:00;Arnesano - Riesci;;12.70;;;;;;79.68;;
23/06/2020 09:00;Arnesano - Riesci;;12.70;;;;;;85.51;;
23/06/2020 10:00;Arnesano - Riesci;;12.70;;;;;;88.62;;
23/06/2020 11:00;Arnesano - Riesci;;12.70;;;;;;90.44;;
23/06/2020 12:00;Arnesano - Riesci;;12.70;;;;;;88.91;;
23/06/2020 13:00;Arnesano - Riesci;;12.70;;;;;;91.12;;
23/06/2020 14:00;Arnesano - Riesci;;12.70;;;;;;91.39;;
23/06/2020 15:00;Arnesano - Riesci;;12.70;;;;;;90.89;;
23/06/2020 16:00;Arnesano - Riesci;;12.70;;;;;;92.07;;
23/06/2020 17:00;Arnesano - Riesci;;12.70;;;;;;93.96;;
23/06/2020 18:00;Arnesano - Riesci;;12.70;;;;;;96.38;;
23/06/2020 19:00;Arnesano - Riesci;;12.70;;;;;;95.46;;
23/06/2020 20:00;Arnesano - Riesci;;12.70;;;;;;96.58;;
23/06/2020 21:00;Arnesano - Riesci;;12.70;;;;;;99.48;;
23/06/2020 22:00;Arnesano - Riesci;;12.70;;;;;;98.03;;
23/06/2020 23:00;Arnesano - Riesci;;12.70;;;;;;95.58;;
24/06/2020 00:00;Arnesano - Riesci;;12.70;;;;;;94.41;;
24/06/2020 01:00;Arnesano - Riesci;;14.00;;;;;;93.93;;
24/06/2020 02:00;Arnesano - Riesci;;14.00;;;;;;;;
24/06/2020 03:00;Arnesano - Riesci;;14.00;;;;;;85.47;;
24/06/2020 04:00;Arnesano - Riesci;;14.00;;;;;;85.14;;
24/06/2020 05:00;Arnesano - Riesci;;14.00;;;;;;80.71;;
24/06/2020 06:00;Arnesano - Riesci;;14.00;;;;;;80.41;;
24/06/2020 07:00;Arnesano - Riesci;;14.00;;;;;;82.27;;
24/06/2020 08:00;Arnesano - Riesci;;14.00;;;;;;86.46;;
24/06/2020 09:00;Arnesano - Riesci;;14.00;;;;;;92.16;;
24/06/2020 10:00;Arnesano - Riesci;;14.00;;;;;;95.43;;
24/06/2020 11:00;Arnesano - Riesci;;14.00;;;;;;102.41;;
24/06/2020 12:00;Arnesano - Riesci;;14.00;;;;;;96.70;;
24/06/2020 13:00;Arnesano - Riesci;;14.00;;;;;;100.25;;
24/06/2020 14:00;Arnesano - Riesci;;14.00;;;;;;108.45;;
24/06/2020 15:00;Arnesano - Riesci;;14.00;;;;;;110.02;;
24/06/2020 16:00;Arnesano - Riesci;;14.00;;;;;;111.73;;
24/06/2020 17:00;Arnesano - Riesci;;14.00;;;;;;107.02;;
24/06/2020 18:00;Arnesano - Riesci;;14.00;;;;;;100.86;;
24/06/2020 19:00;Arnesano - Riesci;;14.00;;;;;;96.46;;
24/06/2020 20:00;Arnesano - Riesci;;14.00;;;;;;95.54;;
24/06/2020 21:00;Arnesano - Riesci;;14.00;;;;;;87.21;;
24/06/2020 22:00;Arnesano - Riesci;;14.00;;;;;;73.74;;
24/06/2020 23:00;Arnesano - Riesci;;14.00;;;;;;74.43;;
25/06/2020 00:00;Arnesano - Riesci;;14.00;;;;;;81.77;;
25/06/2020 01:00;Arnesano - Riesci;;;;;;;;65.84;;
25/06/2020 02:00;Arnesano - Riesci;;;;;;;;51.26;;
25/06/2020 03:00;Arnesano - Riesci;;;;;;;;25.80;;
25/06/2020 04:00;Arnesano - Riesci;;;;;;;;29.12;;
25/06/2020 05:00;Arnesano - Riesci;;;;;;;;17.55;;
25/06/2020 06:00;Arnesano - Riesci;;;;;;;;38.23;;
25/06/2020 07:00;Arnesano - Riesci;;;;;;;;63.59;;
25/06/2020 08:00;Arnesano - Riesci;;;;;;;;87.85;;
25/06/2020 09:00;Arnesano - Riesci;;;;;;;;97.31;;
25/06/2020 10:00;Arnesano - Riesci;;;;;;;;114.60;;
25/06/2020 11:00;Arnesano - Riesci;;;;;;;;116.76;;
25/06/2020 12:00;Arnesano - Riesci;;;;;;;;;;
25/06/2020 13:00;Arnesano - Riesci;;;;;;;;;;
25/06/2020 14:00;Arnesano - Riesci;;;;;;;;121.63;;
25/06/2020 15:00;Arnesano - Riesci;;;;;;;;120.82;;
25/06/2020 16:00;Arnesano - Riesci;;;;;;;;117.54;;
25/06/2020 17:00;Arnesano - Riesci;;;;;;;;116.27;;
25/06/2020 18:00;Arnesano - Riesci;;;;;;;;113.48;;
25/06/2020 19:00;Arnesano - Riesci;;;;;;;;90.41;;
25/06/2020 20:00;Arnesano - Riesci;;;;;;;;90.94;;
25/06/2020 21:00;Arnesano - Riesci;;;;;;;;86.55;;
25/06/2020 22:00;Arnesano - Riesci;;;;;;;;63.56;;
25/06/2020 23:00;Arnesano - Riesci;;;;;;;;42.94;;
26/06/2020 00:00;Arnesano - Riesci;;;;;;;;34.35;;
26/06/2020 01:00;Arnesano - Riesci;;21.40;;;;;;37.00;;
26/06/2020 02:00;Arnesano - Riesci;;21.40;;;;;;;;
26/06/2020 03:00;Arnesano - Riesci;;21.40;;;;;;14.64;;
26/06/2020 04:00;Arnesano - Riesci;;21.40;;;;;;8.93;;
26/06/2020 05:00;Arnesano - Riesci;;21.40;;;;;;6.24;;
26/06/2020 06:00;Arnesano - Riesci;;21.40;;;;;;7.36;;
26/06/2020 07:00;Arnesano - Riesci;;21.40;;;;;;43.73;;
26/06/2020 08:00;Arnesano - Riesci;;21.40;;;;;;79.74;;
26/06/2020 09:00;Arnesano - Riesci;;21.40;;;;;;95.50;;
26/06/2020 10:00;Arnesano - Riesci;;21.40;;;;;;115.63;;
26/06/2020 11:00;Arnesano - Riesci;;21.40;;;;;;130.47;;
26/06/2020 12:00;Arnesano - Riesci;;21.40;;;;;;127.21;;
26/06/2020 13:00;Arnesano - Riesci;;21.40;;;;;;123.57;;
26/06/2020 14:00;Arnesano - Riesci;;21.40;;;;;;123.08;;
26/06/2020 15:00;Arnesano - Riesci;;21.40;;;;;;112.12;;
26/06/2020 16:00;Arnesano - Riesci;;21.40;;;;;;105.08;;
26/06/2020 17:00;Arnesano - Riesci;;21.40;;;;;;103.21;;
26/06/2020 18:00;Arnesano - Riesci;;21.40;;;;;;101.46;;
26/06/2020 19:00;Arnesano - Riesci;;21.40;;;;;;94.10;;
26/06/2020 20:00;Arnesano - Riesci;;21.40;;;;;;82.01;;
26/06/2020 21:00;Arnesano - Riesci;;21.40;;;;;;58.12;;
26/06/2020 22:00;Arnesano - Riesci;;21.40;;;;;;42.24;;
26/06/2020 23:00;Arnesano - Riesci;;21.40;;;;;;23.28;;
27/06/2020 00:00;Arnesano - Riesci;;21.40;;;;;;15.82;;
27/06/2020 01:00;Arnesano - Riesci;;17.80;;;;;;10.96;;
27/06/2020 02:00;Arnesano - Riesci;;17.80;;;;;;12.40;;
27/06/2020 03:00;Arnesano - Riesci;;17.80;;;;;;19.57;;
27/06/2020 04:00;Arnesano - Riesci;;17.80;;;;;;17.18;;
27/06/2020 05:00;Arnesano - Riesci;;17.80;;;;;;4.99;;
27/06/2020 06:00;Arnesano - Riesci;;17.80;;;;;;11.80;;
27/06/2020 07:00;Arnesano - Riesci;;17.80;;;;;;30.73;;
27/06/2020 08:00;Arnesano - Riesci;;17.80;;;;;;71.68;;
27/06/2020 09:00;Arnesano - Riesci;;17.80;;;;;;106.55;;
27/06/2020 10:00;Arnesano - Riesci;;17.80;;;;;;115.69;;
27/06/2020 11:00;Arnesano - Riesci;;17.80;;;;;;121.82;;
27/06/2020 12:00;Arnesano - Riesci;;17.80;;;;;;120.90;;
27/06/2020 13:00;Arnesano - Riesci;;17.80;;;;;;112.41;;
27/06/2020 14:00;Arnesano - Riesci;;17.80;;;;;;109.52;;
27/06/2020 15:00;Arnesano - Riesci;;17.80;;;;;;102.80;;
