ts;station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
08/12/20 15:00;Brindisi - Cappuccini;0.57;;;;7.09;4.94;;;;1.40
08/12/20 16:00;Brindisi - Cappuccini;0.57;19.80;;;7.98;6.29;;;;1.48
08/12/20 17:00;Brindisi - Cappuccini;0.58;;;;11.05;8.20;;;;1.49
08/12/20 18:00;Brindisi - Cappuccini;0.59;14.91;;;12.69;9.93;;;;1.42
08/12/20 19:00;Brindisi - Cappuccini;0.64;;;;16.01;13.10;;;;1.60
08/12/20 20:00;Brindisi - Cappuccini;0.70;20.78;;;31.56;27.33;;;;1.62
08/12/20 21:00;Brindisi - Cappuccini;0.74;;;;34.90;30.69;;;;1.62
08/12/20 22:00;Brindisi - Cappuccini;0.70;37.15;;;34.00;30.38;;;;1.33
08/12/20 23:00;Brindisi - Cappuccini;0.74;;;;39.83;34.30;;;;1.55
13/08/2020 00:00;Brindisi - Cappuccini;0.71;31.04;;;24.23;20.56;;;;1.57
13/08/2020 01:00;Brindisi - Cappuccini;0.70;;;;20.46;17.85;;;;1.57
13/08/2020 02:00;Brindisi - Cappuccini;0.68;18.58;;;;;;;;1.58
13/08/2020 03:00;Brindisi - Cappuccini;;;;;19.01;17.02;;;;1.43
13/08/2020 04:00;Brindisi - Cappuccini;0.62;22.98;;;20.42;18.00;;;;
13/08/2020 05:00;Brindisi - Cappuccini;0.69;;;;62.20;46.08;;;;1.59
13/08/2020 06:00;Brindisi - Cappuccini;0.68;17.84;;;76.35;56.55;;;;1.75
13/08/2020 07:00;Brindisi - Cappuccini;0.67;;;;53.07;37.02;;;;1.76
13/08/2020 08:00;Brindisi - Cappuccini;0.66;24.93;;;23.70;16.45;;;;1.47
13/08/2020 09:00;Brindisi - Cappuccini;0.67;;;;17.11;12.19;;;;1.55
13/08/2020 10:00;Brindisi - Cappuccini;0.66;22.73;;;12.42;8.80;;;;1.49
13/08/2020 11:00;Brindisi - Cappuccini;0.67;;;;12.74;8.75;;;;1.70
13/08/2020 12:00;Brindisi - Cappuccini;0.65;20.04;;;10.82;7.03;;;;1.38
13/08/2020 13:00;Brindisi - Cappuccini;0.64;;;;8.54;5.34;;;;1.36
13/08/2020 14:00;Brindisi - Cappuccini;0.62;26.16;;;6.47;4.39;;;;1.24
13/08/2020 15:00;Brindisi - Cappuccini;0.61;;;;6.17;4.05;;;;1.33
13/08/2020 16:00;Brindisi - Cappuccini;0.60;22.49;;;6.00;4.21;;;;1.40
13/08/2020 17:00;Brindisi - Cappuccini;0.61;;;;9.02;6.67;;;;1.46
13/08/2020 18:00;Brindisi - Cappuccini;0.63;24.44;;;9.26;6.73;;;;1.36
13/08/2020 19:00;Brindisi - Cappuccini;0.67;;;;18.77;15.74;;;;1.45
13/08/2020 20:00;Brindisi - Cappuccini;0.75;22.73;;;50.84;40.93;;;;1.54
13/08/2020 21:00;Brindisi - Cappuccini;0.81;;;;58.75;48.78;;;;1.66
13/08/2020 22:00;Brindisi - Cappuccini;0.77;35.93;;;52.77;41.87;;;;1.56
13/08/2020 23:00;Brindisi - Cappuccini;0.74;;;;35.29;29.01;;;;1.67
14/08/2020 00:00;Brindisi - Cappuccini;0.71;36.42;;;42.32;34.12;;;;1.55
14/08/2020 01:00;Brindisi - Cappuccini;0.75;;;;53.99;45.88;;;;1.78
14/08/2020 02:00;Brindisi - Cappuccini;0.77;27.87;;;67.14;48.74;;;;1.74
14/08/2020 03:00;Brindisi - Cappuccini;0.77;;;;58.12;44.48;;;;1.81
14/08/2020 04:00;Brindisi - Cappuccini;0.74;27.38;;;52.68;42.49;;;;1.62
14/08/2020 05:00;Brindisi - Cappuccini;0.76;;;;66.57;51.63;;;;1.67
14/08/2020 06:00;Brindisi - Cappuccini;0.89;25.42;;;124.29;57.99;;;;2.05
14/08/2020 07:00;Brindisi - Cappuccini;0.96;;;;136.87;61.87;;;;2.20
14/08/2020 08:00;Brindisi - Cappuccini;0.84;31.53;;;76.88;47.99;;;;1.92
14/08/2020 09:00;Brindisi - Cappuccini;0.75;;;;42.32;30.01;;;;1.77
14/08/2020 10:00;Brindisi - Cappuccini;;24.44;;;40.23;28.27;;;;1.69
14/08/2020 11:00;Brindisi - Cappuccini;;;;;33.37;23.33;;;;1.48
14/08/2020 12:00;Brindisi - Cappuccini;0.67;17.84;;;29.53;21.44;;;;1.72
14/08/2020 13:00;Brindisi - Cappuccini;0.66;;;;22.57;16.18;;;;1.58
14/08/2020 14:00;Brindisi - Cappuccini;0.62;19.80;;;17.68;12.48;;;;1.61
14/08/2020 15:00;Brindisi - Cappuccini;0.58;;;;17.01;12.08;;;;1.48
14/08/2020 16:00;Brindisi - Cappuccini;0.61;15.40;;;16.63;12.01;;;;1.45
14/08/2020 17:00;Brindisi - Cappuccini;0.63;;;;26.19;19.30;;;;1.76
14/08/2020 18:00;Brindisi - Cappuccini;0.68;20.78;;;45.25;35.20;;;;1.49
14/08/2020 19:00;Brindisi - Cappuccini;0.75;;;;46.80;37.40;;;;1.42
14/08/2020 20:00;Brindisi - Cappuccini;0.72;16.13;;;38.79;30.47;;;;1.65
14/08/2020 21:00;Brindisi - Cappuccini;0.67;;;;22.58;18.47;;;;1.39
14/08/2020 22:00;Brindisi - Cappuccini;0.67;27.13;;;18.12;14.40;;;;1.53
14/08/2020 23:00;Brindisi - Cappuccini;0.68;;;;18.71;14.96;;;;1.54
15/08/2020 00:00;Brindisi - Cappuccini;0.66;35.20;;;18.45;15.08;;;;1.43
15/08/2020 01:00;Brindisi - Cappuccini;0.65;;;;17.69;14.82;;;;1.62
15/08/2020 02:00;Brindisi - Cappuccini;0.66;39.35;;;;;;;;1.49
15/08/2020 03:00;Brindisi - Cappuccini;;;;;14.73;12.92;;;;1.43
15/08/2020 04:00;Brindisi - Cappuccini;0.65;46.93;;;15.07;13.41;;;;
15/08/2020 05:00;Brindisi - Cappuccini;0.66;;;;22.72;18.50;;;;1.78
15/08/2020 06:00;Brindisi - Cappuccini;0.69;32.51;;;30.71;24.15;;;;1.60
15/08/2020 07:00;Brindisi - Cappuccini;0.75;;;;37.22;28.13;;;;1.64
15/08/2020 08:00;Brindisi - Cappuccini;0.68;17.84;;;19.17;14.18;;;;1.63
15/08/2020 09:00;Brindisi - Cappuccini;0.66;;;;16.15;10.62;;;;1.47
15/08/2020 10:00;Brindisi - Cappuccini;0.68;9.53;;;13.49;9.60;;;;1.66
15/08/2020 11:00;Brindisi - Cappuccini;0.67;;;;11.55;7.87;;;;1.68
15/08/2020 12:00;Brindisi - Cappuccini;0.64;15.16;;;6.33;4.38;;;;1.56
15/08/2020 13:00;Brindisi - Cappuccini;0.63;;;;4.01;2.70;;;;1.45
15/08/2020 14:00;Brindisi - Cappuccini;0.60;25.18;;;3.91;2.74;;;;1.30
15/08/2020 15:00;Brindisi - Cappuccini;0.59;;;;3.55;2.22;;;;1.36
15/08/2020 16:00;Brindisi - Cappuccini;0.59;24.93;;;3.70;2.49;;;;1.37
15/08/2020 17:00;Brindisi - Cappuccini;0.59;;;;4.75;3.23;;;;1.54
15/08/2020 18:00;Brindisi - Cappuccini;0.62;15.89;;;7.57;5.68;;;;1.54
15/08/2020 19:00;Brindisi - Cappuccini;0.65;;;;15.16;12.56;;;;1.48
15/08/2020 20:00;Brindisi - Cappuccini;0.70;30.31;;;24.49;21.74;;;;1.57
15/08/2020 21:00;Brindisi - Cappuccini;0.71;;;;29.74;24.54;;;;1.52
15/08/2020 22:00;Brindisi - Cappuccini;0.69;33.73;;;21.48;17.41;;;;1.50
15/08/2020 23:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 00:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 01:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 02:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 03:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 04:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 05:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 06:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 07:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 08:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 09:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 10:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 11:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 12:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 13:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 14:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 15:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 16:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 17:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 18:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 19:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 20:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 21:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 22:00;Brindisi - Cappuccini;;;;;;;;;;
16/08/2020 23:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 00:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 01:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 02:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 03:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 04:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 05:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 06:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 07:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 08:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 09:00;Brindisi - Cappuccini;;;;;;;;;;
17/08/2020 10:00;Brindisi - Cappuccini;0.35;1.71;;;48.49;30.02;;;;1.71
17/08/2020 11:00;Brindisi - Cappuccini;0.32;;;;28.76;19.47;;;;1.64
17/08/2020 12:00;Brindisi - Cappuccini;0.32;1.47;;;24.87;17.22;;;;1.65
17/08/2020 13:00;Brindisi - Cappuccini;0.26;;;;16.49;11.29;;;;1.44
17/08/2020 14:00;Brindisi - Cappuccini;0.27;7.82;;;17.74;12.22;;;;1.68
17/08/2020 15:00;Brindisi - Cappuccini;0.34;;;;22.60;16.45;;;;1.44
17/08/2020 16:00;Brindisi - Cappuccini;0.34;5.13;;;25.53;19.11;;;;1.59
17/08/2020 17:00;Brindisi - Cappuccini;0.31;;;;27.65;20.21;;;;1.53
17/08/2020 18:00;Brindisi - Cappuccini;0.39;21.51;;;43.02;31.50;;;;1.50
17/08/2020 19:00;Brindisi - Cappuccini;0.46;;;;56.60;41.43;;;;1.61
17/08/2020 20:00;Brindisi - Cappuccini;0.48;26.16;;;40.87;32.59;;;;1.60
17/08/2020 21:00;Brindisi - Cappuccini;0.36;;;;21.48;17.57;;;;1.63
17/08/2020 22:00;Brindisi - Cappuccini;0.33;46.20;;;15.41;12.54;;;;1.39
17/08/2020 23:00;Brindisi - Cappuccini;0.33;;;;11.77;9.53;;;;1.38
18/08/2020 00:00;Brindisi - Cappuccini;0.34;45.95;;;15.45;12.53;;;;1.41
18/08/2020 01:00;Brindisi - Cappuccini;0.34;;;;14.03;12.00;;;;1.34
18/08/2020 02:00;Brindisi - Cappuccini;0.34;34.22;;;10.58;8.91;;;;1.33
18/08/2020 03:00;Brindisi - Cappuccini;0.35;;;;11.56;9.17;;;;1.44
18/08/2020 04:00;Brindisi - Cappuccini;0.37;41.07;;;13.44;11.75;;;;1.26
18/08/2020 05:00;Brindisi - Cappuccini;0.39;;;;22.13;19.23;;;;1.39
18/08/2020 06:00;Brindisi - Cappuccini;0.43;41.31;;;66.32;39.76;;;;1.58
18/08/2020 07:00;Brindisi - Cappuccini;0.49;;;;67.76;36.09;;;;1.65
18/08/2020 08:00;Brindisi - Cappuccini;0.47;53.04;;;42.63;25.36;;;;1.50
18/08/2020 09:00;Brindisi - Cappuccini;0.42;;;;34.23;23.09;;;;1.67
18/08/2020 10:00;Brindisi - Cappuccini;0.39;28.35;;;30.51;21.39;;;;1.54
18/08/2020 11:00;Brindisi - Cappuccini;0.39;;;;40.87;29.66;;;;1.46
18/08/2020 12:00;Brindisi - Cappuccini;0.36;14.91;;;22.66;15.22;;;;1.32
18/08/2020 13:00;Brindisi - Cappuccini;0.36;;;;18.46;12.16;;;;1.50
18/08/2020 14:00;Brindisi - Cappuccini;0.35;23.22;;;16.11;11.82;;;;1.33
18/08/2020 15:00;Brindisi - Cappuccini;0.33;;;;9.61;7.37;;;;1.34
18/08/2020 16:00;Brindisi - Cappuccini;0.32;36.42;;;6.86;4.74;;;;1.38
18/08/2020 17:00;Brindisi - Cappuccini;0.30;;;;8.96;6.02;;;;1.28
18/08/2020 18:00;Brindisi - Cappuccini;0.33;26.64;;;20.01;14.24;;;;1.61
18/08/2020 19:00;Brindisi - Cappuccini;0.44;;;;32.18;25.55;;;;1.63
18/08/2020 20:00;Brindisi - Cappuccini;0.34;21.27;;;17.00;13.39;;;;1.53
18/08/2020 21:00;Brindisi - Cappuccini;0.33;;;;18.60;16.00;;;;1.52
18/08/2020 22:00;Brindisi - Cappuccini;0.36;42.29;;;18.10;15.72;;;;1.43
18/08/2020 23:00;Brindisi - Cappuccini;0.33;;;;9.44;7.95;;;;1.45
19/08/2020 00:00;Brindisi - Cappuccini;0.33;59.15;;;7.71;6.37;;;;1.20
19/08/2020 01:00;Brindisi - Cappuccini;0.31;;;;9.05;7.40;;;;1.40
19/08/2020 02:00;Brindisi - Cappuccini;0.29;31.53;;;;;;;;1.37
19/08/2020 03:00;Brindisi - Cappuccini;;;;;11.20;9.86;;;;1.17
19/08/2020 04:00;Brindisi - Cappuccini;0.30;28.60;;;9.98;8.54;;;;
19/08/2020 05:00;Brindisi - Cappuccini;0.31;;;;14.90;12.88;;;;1.26
19/08/2020 06:00;Brindisi - Cappuccini;0.33;21.02;;;23.21;17.78;;;;1.55
19/08/2020 07:00;Brindisi - Cappuccini;0.36;;;;24.82;18.49;;;;1.29
19/08/2020 08:00;Brindisi - Cappuccini;0.35;12.96;;;19.88;13.81;;;;1.49
19/08/2020 09:00;Brindisi - Cappuccini;0.37;;;;17.62;10.90;;;;1.51
19/08/2020 10:00;Brindisi - Cappuccini;0.38;8.07;;;15.34;10.15;;;;1.73
19/08/2020 11:00;Brindisi - Cappuccini;0.33;;;;10.21;7.07;;;;1.50
19/08/2020 12:00;Brindisi - Cappuccini;0.31;6.11;;;8.53;5.78;;;;1.55
19/08/2020 13:00;Brindisi - Cappuccini;0.29;;;;5.59;3.54;;;;1.27
19/08/2020 14:00;Brindisi - Cappuccini;0.28;17.36;;;5.79;4.00;;;;1.45
19/08/2020 15:00;Brindisi - Cappuccini;0.27;;;;6.48;4.77;;;;1.34
19/08/2020 16:00;Brindisi - Cappuccini;0.25;10.76;;;6.63;4.79;;;;1.36
19/08/2020 17:00;Brindisi - Cappuccini;0.25;;;;8.17;5.67;;;;1.71
19/08/2020 18:00;Brindisi - Cappuccini;0.27;7.58;;;13.57;10.00;;;;1.52
19/08/2020 19:00;Brindisi - Cappuccini;0.30;;;;17.05;13.48;;;;1.48
19/08/2020 20:00;Brindisi - Cappuccini;0.35;4.89;;;29.07;24.28;;;;1.53
19/08/2020 21:00;Brindisi - Cappuccini;0.31;;;;15.96;13.56;;;;1.45
19/08/2020 22:00;Brindisi - Cappuccini;0.31;19.56;;;17.14;14.45;;;;1.45
19/08/2020 23:00;Brindisi - Cappuccini;0.34;;;;23.60;20.38;;;;1.70
20/08/2020 00:00;Brindisi - Cappuccini;0.34;19.56;;;26.98;22.99;;;;1.60
20/08/2020 01:00;Brindisi - Cappuccini;0.31;;;;13.88;12.14;;;;1.37
20/08/2020 02:00;Brindisi - Cappuccini;0.29;17.84;;;12.21;10.67;;;;1.43
20/08/2020 03:00;Brindisi - Cappuccini;0.29;;;;9.94;8.70;;;;1.36
20/08/2020 04:00;Brindisi - Cappuccini;0.30;22.73;;;8.55;7.53;;;;1.57
20/08/2020 05:00;Brindisi - Cappuccini;0.30;;;;14.08;12.12;;;;1.28
20/08/2020 06:00;Brindisi - Cappuccini;0.34;20.53;;;22.89;18.99;;;;1.38
20/08/2020 07:00;Brindisi - Cappuccini;0.35;;;;25.96;19.78;;;;1.48
20/08/2020 08:00;Brindisi - Cappuccini;0.34;23.71;;;17.66;12.31;;;;1.57
20/08/2020 09:00;Brindisi - Cappuccini;0.36;;;;15.59;10.15;;;;1.40
20/08/2020 10:00;Brindisi - Cappuccini;0.35;13.69;;;11.89;8.05;;;;1.59
20/08/2020 11:00;Brindisi - Cappuccini;0.34;;;;9.19;6.32;;;;1.50
20/08/2020 12:00;Brindisi - Cappuccini;0.32;8.56;;;7.97;5.21;;;;1.52
20/08/2020 13:00;Brindisi - Cappuccini;0.31;;;;6.30;4.20;;;;1.65
20/08/2020 14:00;Brindisi - Cappuccini;0.29;10.02;;;4.93;3.24;;;;1.39
20/08/2020 15:00;Brindisi - Cappuccini;0.28;;;;5.82;3.84;;;;1.41
20/08/2020 16:00;Brindisi - Cappuccini;0.28;7.09;;;6.08;4.09;;;;1.36
20/08/2020 17:00;Brindisi - Cappuccini;0.28;;;;10.28;6.89;;;;1.40
20/08/2020 18:00;Brindisi - Cappuccini;0.29;4.64;;;10.45;6.81;;;;1.45
20/08/2020 19:00;Brindisi - Cappuccini;0.30;;;;15.37;11.76;;;;1.53
20/08/2020 20:00;Brindisi - Cappuccini;0.33;12.22;;;23.78;19.50;;;;1.52
20/08/2020 21:00;Brindisi - Cappuccini;0.33;;;;26.44;22.35;;;;1.46
20/08/2020 22:00;Brindisi - Cappuccini;0.39;16.62;;;44.89;37.21;;;;1.55
20/08/2020 23:00;Brindisi - Cappuccini;0.33;;;;22.86;19.09;;;;1.52
21/08/2020 00:00;Brindisi - Cappuccini;0.31;24.93;;;22.16;18.09;;;;1.54
21/08/2020 01:00;Brindisi - Cappuccini;0.31;;;;15.67;13.30;;;;1.54
21/08/2020 02:00;Brindisi - Cappuccini;0.29;14.42;;;;;;;;1.49
21/08/2020 03:00;Brindisi - Cappuccini;;;;;13.40;11.44;;;;1.40
21/08/2020 04:00;Brindisi - Cappuccini;0.27;10.02;;;12.75;11.49;;;;
21/08/2020 05:00;Brindisi - Cappuccini;0.27;;;;17.96;15.15;;;;1.57
21/08/2020 06:00;Brindisi - Cappuccini;0.31;6.60;;;28.65;24.25;;;;1.45
21/08/2020 07:00;Brindisi - Cappuccini;0.38;;;;32.36;20.60;;;;1.43
21/08/2020 08:00;Brindisi - Cappuccini;0.36;7.82;;;20.08;12.71;;;;1.37
21/08/2020 09:00;Brindisi - Cappuccini;0.35;;;;13.09;8.34;;;;1.51
21/08/2020 10:00;Brindisi - Cappuccini;0.35;5.62;;;10.21;6.70;;;;1.51
21/08/2020 11:00;Brindisi - Cappuccini;0.36;;;;10.82;7.12;;;;1.54
21/08/2020 12:00;Brindisi - Cappuccini;0.34;11.49;;;11.24;7.69;;;;1.47
21/08/2020 13:00;Brindisi - Cappuccini;0.34;;;;9.92;6.31;;;;1.61
21/08/2020 14:00;Brindisi - Cappuccini;0.31;9.29;;;10.00;6.80;;;;1.49
21/08/2020 15:00;Brindisi - Cappuccini;0.30;;;;7.48;5.12;;;;1.58
21/08/2020 16:00;Brindisi - Cappuccini;0.30;6.60;;;7.27;5.12;;;;1.41
21/08/2020 17:00;Brindisi - Cappuccini;0.30;;;;8.80;5.76;;;;1.55
21/08/2020 18:00;Brindisi - Cappuccini;0.32;12.71;;;14.69;10.51;;;;1.52
21/08/2020 19:00;Brindisi - Cappuccini;0.38;;;;29.25;24.04;;;;1.53
21/08/2020 20:00;Brindisi - Cappuccini;0.43;17.11;;;42.01;36.72;;;;1.73
21/08/2020 21:00;Brindisi - Cappuccini;0.45;;;;51.13;42.42;;;;1.71
21/08/2020 22:00;Brindisi - Cappuccini;0.44;23.47;;;34.59;26.80;;;;1.58
21/08/2020 23:00;Brindisi - Cappuccini;0.41;;;;35.16;26.14;;;;1.69
22/08/2020 00:00;Brindisi - Cappuccini;0.38;19.31;;;29.76;24.04;;;;1.48
22/08/2020 01:00;Brindisi - Cappuccini;0.38;;;;32.59;25.15;;;;1.63
22/08/2020 02:00;Brindisi - Cappuccini;0.39;17.60;;;33.96;27.60;;;;1.57
22/08/2020 03:00;Brindisi - Cappuccini;0.43;;;;30.96;25.52;;;;1.55
22/08/2020 04:00;Brindisi - Cappuccini;0.39;15.16;;;35.34;27.98;;;;1.40
22/08/2020 05:00;Brindisi - Cappuccini;0.38;;;;32.65;26.95;;;;1.77
22/08/2020 06:00;Brindisi - Cappuccini;0.42;9.78;;;61.50;38.93;;;;1.85
22/08/2020 07:00;Brindisi - Cappuccini;0.52;;;;79.53;44.92;;;;2.07
22/08/2020 08:00;Brindisi - Cappuccini;0.40;10.02;;;37.12;24.91;;;;1.72
22/08/2020 09:00;Brindisi - Cappuccini;0.39;;;;17.76;11.39;;;;1.58
22/08/2020 10:00;Brindisi - Cappuccini;0.39;15.64;;;18.07;11.41;;;;1.58
22/08/2020 11:00;Brindisi - Cappuccini;0.36;;;;16.21;11.18;;;;1.64
22/08/2020 12:00;Brindisi - Cappuccini;0.39;9.04;;;19.99;13.36;;;;1.65
22/08/2020 13:00;Brindisi - Cappuccini;0.36;;;;12.42;9.22;;;;1.44
22/08/2020 14:00;Brindisi - Cappuccini;0.33;5.87;;;8.67;6.08;;;;1.63
22/08/2020 15:00;Brindisi - Cappuccini;0.32;;;;10.28;7.64;;;;1.50
22/08/2020 16:00;Brindisi - Cappuccini;0.31;4.89;;;11.86;8.79;;;;1.36
22/08/2020 17:00;Brindisi - Cappuccini;0.31;;;;13.66;10.78;;;;1.38
22/08/2020 18:00;Brindisi - Cappuccini;0.40;4.40;;;20.28;15.64;;;;1.53
22/08/2020 19:00;Brindisi - Cappuccini;0.45;;;;27.52;21.43;;;;1.17
22/08/2020 20:00;Brindisi - Cappuccini;0.60;7.82;;;70.01;51.03;;;;1.01
22/08/2020 21:00;Brindisi - Cappuccini;0.64;;;;105.02;77.72;;;;1.27
22/08/2020 22:00;Brindisi - Cappuccini;0.47;18.58;;;56.71;48.32;;;;1.15
22/08/2020 23:00;Brindisi - Cappuccini;0.47;;;;51.42;45.82;;;;1.03
23/08/2020 00:00;Brindisi - Cappuccini;0.51;20.04;;;67.74;51.36;;;;1.08
23/08/2020 01:00;Brindisi - Cappuccini;0.53;;;;64.40;49.88;;;;1.07
23/08/2020 02:00;Brindisi - Cappuccini;0.53;22.73;;;;;;;;1.13
23/08/2020 03:00;Brindisi - Cappuccini;;;;;51.38;40.49;;;;1.12
23/08/2020 04:00;Brindisi - Cappuccini;0.48;22.73;;;46.78;42.64;;;;
23/08/2020 05:00;Brindisi - Cappuccini;0.49;;;;52.22;43.38;;;;1.28
23/08/2020 06:00;Brindisi - Cappuccini;0.48;19.80;;;59.87;46.64;;;;1.16
23/08/2020 07:00;Brindisi - Cappuccini;0.50;;;;49.56;34.75;;;;1.18
23/08/2020 08:00;Brindisi - Cappuccini;0.49;11.98;;;34.13;26.17;;;;1.16
23/08/2020 09:00;Brindisi - Cappuccini;0.47;;;;49.79;39.95;;;;1.09
23/08/2020 10:00;Brindisi - Cappuccini;0.45;12.96;;;40.67;32.27;;;;1.06
23/08/2020 11:00;Brindisi - Cappuccini;0.44;;;;26.87;18.83;;;;1.10
23/08/2020 12:00;Brindisi - Cappuccini;0.40;15.40;;;12.90;9.06;;;;1.00
23/08/2020 13:00;Brindisi - Cappuccini;0.36;;;;8.95;6.58;;;;1.05
23/08/2020 14:00;Brindisi - Cappuccini;0.34;11.49;;;6.87;4.62;;;;1.07
23/08/2020 15:00;Brindisi - Cappuccini;0.33;;;;6.81;4.90;;;;0.80
23/08/2020 16:00;Brindisi - Cappuccini;0.32;7.33;;;9.83;7.34;;;;0.89
23/08/2020 17:00;Brindisi - Cappuccini;0.35;;;;15.39;11.31;;;;0.98
23/08/2020 18:00;Brindisi - Cappuccini;0.37;6.11;;;15.08;11.40;;;;1.06
23/08/2020 19:00;Brindisi - Cappuccini;0.42;;;;20.41;16.95;;;;1.04
23/08/2020 20:00;Brindisi - Cappuccini;0.51;4.16;;;49.19;37.75;;;;1.02
23/08/2020 21:00;Brindisi - Cappuccini;0.55;;;;72.25;59.44;;;;1.02
23/08/2020 22:00;Brindisi - Cappuccini;0.54;16.13;;;80.35;65.22;;;;1.02
23/08/2020 23:00;Brindisi - Cappuccini;0.63;;;;105.79;66.21;;;;1.30
24/08/2020 00:00;Brindisi - Cappuccini;0.63;26.16;;;114.99;67.20;;;;1.44
24/08/2020 01:00;Brindisi - Cappuccini;0.49;;;;55.51;42.78;;;;1.04
24/08/2020 02:00;Brindisi - Cappuccini;0.43;29.82;;;28.32;23.66;;;;1.03
24/08/2020 03:00;Brindisi - Cappuccini;0.41;;;;23.92;20.42;;;;1.07
24/08/2020 04:00;Brindisi - Cappuccini;0.48;16.87;;;31.01;24.52;;;;1.07
24/08/2020 05:00;Brindisi - Cappuccini;0.50;;;;52.72;36.10;;;;1.09
24/08/2020 06:00;Brindisi - Cappuccini;0.55;16.62;;;79.00;47.11;;;;1.18
24/08/2020 07:00;Brindisi - Cappuccini;0.63;;;;77.03;42.45;;;;1.48
24/08/2020 08:00;Brindisi - Cappuccini;0.48;13.20;;;38.54;24.83;;;;1.11
24/08/2020 09:00;Brindisi - Cappuccini;0.46;;;;18.26;12.58;;;;0.94
24/08/2020 10:00;Brindisi - Cappuccini;0.45;25.67;;;18.08;11.13;;;;1.09
24/08/2020 11:00;Brindisi - Cappuccini;0.42;;;;11.01;6.90;;;;0.99
24/08/2020 12:00;Brindisi - Cappuccini;0.39;22.98;;;11.30;7.01;;;;1.15
24/08/2020 13:00;Brindisi - Cappuccini;0.35;;;;5.90;3.74;;;;0.87
24/08/2020 14:00;Brindisi - Cappuccini;0.35;13.69;;;9.04;5.19;;;;1.05
24/08/2020 15:00;Brindisi - Cappuccini;0.35;;;;6.65;4.31;;;;0.96
24/08/2020 16:00;Brindisi - Cappuccini;0.36;9.29;;;8.00;5.22;;;;1.10
24/08/2020 17:00;Brindisi - Cappuccini;0.35;;;;8.99;5.64;;;;1.06
24/08/2020 18:00;Brindisi - Cappuccini;0.39;7.09;;;9.40;6.30;;;;1.08
24/08/2020 19:00;Brindisi - Cappuccini;0.45;;;;12.85;9.48;;;;1.08
24/08/2020 20:00;Brindisi - Cappuccini;0.46;13.44;;;18.23;13.80;;;;1.04
24/08/2020 21:00;Brindisi - Cappuccini;0.48;;;;34.98;28.52;;;;1.07
24/08/2020 22:00;Brindisi - Cappuccini;0.45;23.47;;;16.40;14.04;;;;1.16
24/08/2020 23:00;Brindisi - Cappuccini;0.44;;;;16.51;14.06;;;;0.90
25/08/2020 00:00;Brindisi - Cappuccini;0.43;34.47;;;14.96;12.53;;;;1.04
25/08/2020 01:00;Brindisi - Cappuccini;0.46;;;;16.88;14.40;;;;1.02
25/08/2020 02:00;Brindisi - Cappuccini;0.47;22.49;;;;;;;;1.03
25/08/2020 03:00;Brindisi - Cappuccini;;;;;11.95;10.71;;;;0.95
25/08/2020 04:00;Brindisi - Cappuccini;0.41;13.69;;;5.34;4.44;;;;
25/08/2020 05:00;Brindisi - Cappuccini;0.41;;;;5.78;4.56;;;;0.91
25/08/2020 06:00;Brindisi - Cappuccini;0.41;24.44;;;12.63;10.08;;;;0.89
25/08/2020 07:00;Brindisi - Cappuccini;0.45;;;;23.84;16.95;;;;1.03
